test-recursive-common-ethereum-incremental-leaf-field-public-v4
+- recursive common Ethereum incremental leaf V4 structural guard
   +- run test stderr
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 23, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 39 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 23, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 31 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 23, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 31 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 24, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 40 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 24, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 32 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 24, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 32 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 25, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 41 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 25, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 33 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 25, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 33 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 26, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 42 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 26, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 34 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 26, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 34 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 27, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 43 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 27, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 35 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 27, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 35 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 28, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 44 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 28, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 36 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 28, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 36 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 29, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 45 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 29, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 37 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 29, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 37 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 30, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 46 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 30, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 38 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 30, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 38 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 31, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 47 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 31, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 39 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 31, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 39 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=segment_leaf row=.{ .row_mask = 1, .segment_mask = 1, .binary_mask = 0, .verifier_id = 0, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 32, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 48 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 32, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 16, .source_hash_id = 0, .source_word_index = 40 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 512, .args = { 0, 0, 0, 0 }, .payload_index = 32, .source_kind = .protocol, .item_index = 0, .limb_index = 0, .constant_mask = 0, .input_use_count = 0, .constant_value = 16, .source_hash_id = 0, .source_word_index = 40 }
RECORDED_TRANSCRIPT_PAYLOAD_ROW kind=binary_node row=.{ .row_mask = 1, .segment_mask = 0, .binary_mask = 1, .verifier_id = 1, .sequence = 0, .tag = 1398013953, .args = { 1, 8, 0, 0 }, .payload_index = 0, .source_kind = .commitment, .item_index = 1, .limb_index = 0, .constant_mask = 1, .input_use_count = 1, .constant_value = 954990678, .source_hash_id = 0, .source_word_index = 8 }

Build Summary: 4/4 steps succeeded; 39/39 tests passed
test-recursive-common-ethereum-incremental-leaf-field-public-v4 success
+- recursive common Ethereum incremental leaf V4 structural guard success
   +- run test 39 passed 808ms MaxRSS:64M
      +- compile test ReleaseSafe native success 34s MaxRSS:3G

